ts	phase	decision	why	evidence	result
2026-07-24T16:41:30Z	frame	Selected request-wide compiler configuration as the next dependency-observation slice	The snapshot comparator already owns invalidation, while direct configuration changes are still explicitly unrepresented	packages/hxhx-core/src/CompilerDependencyInvalidator.hx	open
2026-07-24T16:41:30Z	scope	Kept the first policy conservative: any target or define change affects every current module	False positives are safe in observation mode; a false negative would make later typed reuse unsound	haxe_ocaml-850ii.32.4 acceptance	typed reuse remains disabled
2026-07-24T16:47:50Z	implementation	Stored target and define values only as SHA-256 revisions behind report-safe input names	The server must compare exact configuration without retaining private values	packages/hxhx-core/src/CompilerProgramConfigurationObservation.hx	configuration is part of snapshot v5
2026-07-24T16:47:50Z	integration	Threaded the same normalized observation through type-only and ordinary Stage3 publication	Both successful typing exits must seal equivalent compiler inputs	packages/hxhx/src/hxhx/Stage3Compiler.hx	both publication paths covered
2026-07-24T16:47:50Z	test-adjustment	Changed the unrelated-define fixture to expect request-wide invalidation while preserving zero conditional-choice changes	The old assertion described parser selectivity, but the new conservative typed-input policy intentionally has a wider boundary	test/M14CompilationServerDependencyObservationIntegrationTest.hx	focused server test passes
2026-07-24T17:33:52Z	bootstrap	Regenerated the committed OCaml snapshot from the Haxe owners	Generated output must reflect the new typed records without hand-maintained OCaml semantics	bash scripts/hxhx/regenerate-hxhx-bootstrap.sh --full	stage0 emit 897s; total 926s; generated configuration records and dependents verified
2026-07-24T17:33:52Z	native-proof	Built and exercised the exact dirty current-source compiler through the public socket and stdio fixture	Focused Haxe tests do not prove the generated native request lifecycle or reset behavior	packages/hxhx/out/hxhx-current-source.env; scripts/ci/hxhx-native-server-client-output-fixture.py	artifact SHA-256 4cb4d4d4fa2b763cd2eee92eff5f96941a782a5b342d3acbc0404dd9ab982c3; build 1035s; fixture PASS
2026-07-24T17:33:52Z	broad-guards	Ran the complete repository guard bundle after replacing path-shaped privacy-test literals	The observation touches compiler identities, generated bootstrap output, server state, reports, docs, and formatting	npm run ci:guards	all guards passed, including local-path privacy, handwritten OCaml ownership, request-state inventory, bridge boundaries, current-source cache, mega-file watch, and 886-file Haxe formatting
2026-07-24T17:33:52Z	second-pass	Accepted the conservative implementation and documented its exact-argument catalog limit	The observer must not leak values, depend on map order, mask a stronger source cause, or imply typed-cache admission	source review plus focused edit-sequence and server integration fixtures	raw values are hashed and discarded; names are injectively escaped; direct source reasons outrank configuration fallback; semantic_cache remains source-resolution-parser; different literal argv variants remain safely cold
2026-07-24T17:33:52Z	readiness	Kept README Goals and North Star readiness unchanged	This slice strengthens future cache correctness but still retypes every module and adds no user-visible typed reuse	README.md Goals review; server report contract	no README change; precise feature, DCE, macro, plugin, and target-neutral dependency edges remain deferred
